Request id,Pickup point,Driver id,Status,Request,timestamp,Drop,timestamp
5806,Airport,81,Cancelled,15-07-16,8:46:00 AM,NA,
6091,City,81,Trip Completed,15-07-16,2:37:00 PM,15/07/16,3:17:00 PM
6748,Airport,81,Trip Completed,15-07-16,11:45:00 PM,16/07/16,12:51:00 AM
286,City,82,Trip Completed,11-07-16,6:58:00 AM,11/7/2016,7:54:00 AM
547,Airport,82,Trip Completed,11-07-16,10:01:00 AM,11/7/2016,10:47:00 AM
574,City,82,Trip Completed,11-07-16,10:58:00 AM,11/7/2016,11:39:00 AM
936,Airport,82,Trip Completed,11-07-16,6:28:00 AM,11/7/2016,7:25:00 AM
1514,Airport,82,Trip Completed,12-07-16,5:41:00 AM,12/7/2016,6:18:00 AM
1656,City,82,Trip Completed,12-07-16,7:26:00 AM,12/7/2016,8:35:00 AM
1881,City,82,Cancelled,12-07-16,10:04:00 AM,NA,
2405,Airport,82,Trip Completed,12-07-16,8:01:00 AM,12/7/2016,8:53:00 AM
3235,City,82,Cancelled,13-07-16,10:01:00 AM,NA,
3372,Airport,82,Trip Completed,13-07-16,2:03:00 PM,13/07/16,2:37:00 PM
4215,Airport,82,Trip Completed,14-07-16,5:40:00 AM,14/07/16,6:38:00 AM
5604,City,82,Cancelled,15-07-16,6:08:00 AM,NA,
6486,City,82,Trip Completed,15-07-16,8:26:00 PM,15/07/16,9:08:00 PM
520,City,83,Trip Completed,11-07-16,9:47:00 AM,11/7/2016,10:43:00 AM
1285,City,83,Trip Completed,11-07-16,10:13:00 AM,11/7/2016,11:17:00 AM
1557,City,83,Cancelled,12-07-16,6:17:00 AM,NA,
1661,City,83,Cancelled,12-07-16,7:30:00 AM,NA,
2022,City,83,Cancelled,12-07-16,1:45:00 AM,NA,
3188,City,83,Cancelled,13-07-16,9:34:00 AM,NA,
3394,City,83,Trip Completed,13-07-16,2:51:00 PM,13/07/16,3:32:00 PM
3520,City,83,Trip Completed,13-07-16,5:43:00 PM,13/07/16,6:36:00 PM
4998,City,83,Trip Completed,14-07-16,6:52:00 PM,14/07/16,8:04:00 PM
5377,City,83,Trip Completed,14-07-16,11:42:00 PM,15/07/16,12:39:00 AM
5655,City,83,Cancelled,15-07-16,6:59:00 AM,NA,
5759,City,83,Trip Completed,15-07-16,8:16:00 AM,15/07/16,8:54:00 AM
5903,City,83,Cancelled,15-07-16,9:58:00 AM,NA,
6209,Airport,83,Cancelled,15-07-16,5:32:00 PM,NA,
422,City,84,Trip Completed,11-07-16,8:42:00 AM,11/7/2016,9:56:00 AM
536,City,84,Cancelled,11-07-16,9:59:00 AM,NA,
578,Airport,84,Trip Completed,11-07-16,11:03:00 AM,11/7/2016,11:53:00 AM
1134,Airport,84,Cancelled,11-07-16,8:33:00 AM,NA,
1604,City,84,Cancelled,12-07-16,6:37:00 AM,NA,
1653,City,84,Cancelled,12-07-16,7:27:00 AM,NA,
1695,City,84,Cancelled,12-07-16,7:57:00 AM,NA,
2750,City,84,Cancelled,13-07-16,3:24:00 AM,NA,
2884,City,84,Cancelled,13-07-16,5:54:00 AM,NA,
3035,City,84,Trip Completed,13-07-16,7:31:00 AM,13/07/16,8:47:00 AM
3191,City,84,Cancelled,13-07-16,9:32:00 AM,NA,
3193,City,84,Cancelled,13-07-16,9:33:00 AM,NA,
3524,City,84,Cancelled,13-07-16,5:51:00 PM,NA,
3728,Airport,84,Trip Completed,13-07-16,8:03:00 PM,13/07/16,9:16:00 PM
4097,City,84,Trip Completed,14-07-16,3:15:00 AM,14/07/16,4:05:00 AM
4294,City,84,Cancelled,14-07-16,6:40:00 AM,NA,
4484,City,84,Cancelled,14-07-16,8:55:00 AM,NA,
5184,City,84,Trip Completed,14-07-16,8:42:00 PM,14/07/16,9:49:00 PM
5404,City,84,Trip Completed,15-07-16,1:12:00 AM,15/07/16,2:05:00 AM
5525,Airport,84,Trip Completed,15-07-16,5:18:00 AM,15/07/16,6:36:00 AM
6392,Airport,84,Trip Completed,15-07-16,7:24:00 PM,15/07/16,8:31:00 PM
324,City,85,Cancelled,11-07-16,7:40:00 AM,NA,
603,Airport,85,Trip Completed,11-07-16,11:43:00 AM,11/7/2016,12:56:00 PM
1956,City,85,Trip Completed,12-07-16,11:45:00 AM,12/7/2016,12:32:00 PM
2914,Airport,85,Trip Completed,13-07-16,6:16:00 AM,13/07/16,6:51:00 AM
3351,Airport,85,Cancelled,13-07-16,1:20:00 PM,NA,
3434,Airport,85,Trip Completed,13-07-16,4:07:00 PM,13/07/16,4:48:00 PM
3454,City,85,Trip Completed,13-07-16,4:57:00 PM,13/07/16,6:07:00 PM
3809,City,85,Trip Completed,13-07-16,8:58:00 PM,13/07/16,9:43:00 PM
3947,Airport,85,Trip Completed,13-07-16,10:39:00 PM,13/07/16,11:15:00 PM
4195,City,85,Cancelled,14-07-16,5:28:00 AM,NA,
4319,Airport,85,Trip Completed,14-07-16,6:54:00 AM,14/07/16,8:09:00 AM
4716,City,85,Trip Completed,14-07-16,1:36:00 PM,14/07/16,2:08:00 PM
5685,City,85,Cancelled,15-07-16,7:17:00 AM,NA,
5790,Airport,85,Trip Completed,15-07-16,8:31:00 AM,15/07/16,9:40:00 AM
6205,Airport,85,Trip Completed,15-07-16,5:26:00 PM,15/07/16,6:38:00 PM
6727,Airport,85,Trip Completed,15-07-16,11:25:00 PM,16/07/16,12:19:00 AM
51,City,86,Trip Completed,11-07-16,3:34:00 AM,11/7/2016,4:33:00 AM
446,City,86,Trip Completed,11-07-16,9:07:00 AM,11/7/2016,10:08:00 AM
1252,City,86,Trip Completed,11-07-16,9:51:00 AM,11/7/2016,10:58:00 AM
1380,Airport,86,Trip Completed,12-07-16,1:01:00 AM,12/7/2016,2:15:00 AM
1638,City,86,Trip Completed,12-07-16,7:15:00 AM,12/7/2016,7:50:00 AM
2152,Airport,86,Trip Completed,12-07-16,5:25:00 AM,12/7/2016,5:55:00 AM
2889,City,86,Cancelled,13-07-16,5:55:00 AM,NA,
3125,City,86,Trip Completed,13-07-16,8:45:00 AM,13/07/16,9:19:00 AM
3366,City,86,Trip Completed,13-07-16,1:45:00 PM,13/07/16,2:34:00 PM
4301,City,86,Cancelled,14-07-16,6:46:00 AM,NA,
4632,Airport,86,Trip Completed,14-07-16,11:21:00 AM,14/07/16,12:20:00 PM
5924,City,86,Trip Completed,15-07-16,10:09:00 AM,15/07/16,10:47:00 AM
6133,Airport,86,Trip Completed,15-07-16,3:43:00 PM,15/07/16,4:15:00 PM
6316,Airport,86,Trip Completed,15-07-16,6:35:00 PM,15/07/16,7:07:00 PM
6609,City,86,Trip Completed,15-07-16,9:44:00 PM,15/07/16,10:55:00 PM
246,Airport,87,Trip Completed,11-07-16,6:35:00 AM,11/7/2016,7:10:00 AM
980,Airport,87,Trip Completed,11-07-16,7:00:00 AM,11/7/2016,8:15:00 AM
1294,City,87,Cancelled,11-07-16,10:26:00 AM,NA,
1677,City,87,Trip Completed,12-07-16,7:38:00 AM,12/7/2016,8:16:00 AM
4620,City,87,Trip Completed,14-07-16,10:59:00 AM,14/07/16,12:14:00 PM
4848,Airport,87,Trip Completed,14-07-16,5:33:00 PM,14/07/16,6:16:00 PM
5402,Airport,87,Trip Completed,15-07-16,1:06:00 AM,15/07/16,1:48:00 AM
5935,City,87,Cancelled,15-07-16,10:13:00 AM,NA,
5971,Airport,87,Trip Completed,15-07-16,11:04:00 AM,15/07/16,11:47:00 AM
6113,City,87,Trip Completed,15-07-16,3:15:00 PM,15/07/16,4:22:00 PM
6508,City,87,Trip Completed,15-07-16,8:40:00 PM,15/07/16,9:39:00 PM
428,City,88,Cancelled,11-07-16,8:48:00 AM,NA,
450,City,88,Cancelled,11-07-16,9:11:00 AM,NA,
746,Airport,88,Trip Completed,11-07-16,3:47:00 AM,11/7/2016,4:34:00 AM
1488,Airport,88,Trip Completed,12-07-16,5:31:00 AM,12/7/2016,6:38:00 AM
1838,City,88,Trip Completed,12-07-16,9:40:00 AM,12/7/2016,10:10:00 AM
2839,Airport,88,Trip Completed,13-07-16,5:20:00 AM,13/07/16,6:05:00 AM
4391,City,88,Trip Completed,14-07-16,7:52:00 AM,14/07/16,9:02:00 AM
4510,City,88,Cancelled,14-07-16,9:07:00 AM,NA,
4701,City,88,Trip Completed,14-07-16,1:09:00 PM,14/07/16,1:49:00 PM
5171,Airport,88,Trip Completed,14-07-16,8:29:00 PM,14/07/16,9:35:00 PM
5962,City,88,Trip Completed,15-07-16,10:48:00 AM,15/07/16,11:55:00 AM
6118,City,88,Trip Completed,15-07-16,3:17:00 PM,15/07/16,4:19:00 PM
6450,City,88,Trip Completed,15-07-16,8:01:00 PM,15/07/16,8:59:00 PM
257,Airport,89,Trip Completed,11-07-16,6:38:00 AM,11/7/2016,7:50:00 AM
432,City,89,Cancelled,11-07-16,8:52:00 AM,NA,
708,Airport,89,Trip Completed,11-07-16,2:16:00 AM,11/7/2016,2:48:00 AM
891,Airport,89,Trip Completed,11-07-16,6:10:00 AM,11/7/2016,7:14:00 AM
1748,City,89,Trip Completed,12-07-16,8:33:00 AM,12/7/2016,9:14:00 AM
2491,Airport,89,Cancelled,12-07-16,8:55:00 AM,NA,
2625,City,89,Trip Completed,12-07-16,10:09:00 AM,12/7/2016,11:18:00 AM
3989,City,89,Trip Completed,13-07-16,11:21:00 PM,14/07/16,12:31:00 AM
5285,Airport,89,Trip Completed,14-07-16,9:42:00 PM,14/07/16,10:12:00 PM
5569,City,89,Cancelled,15-07-16,5:41:00 AM,NA,
5671,City,89,Cancelled,15-07-16,7:05:00 AM,NA,
6374,City,89,Cancelled,15-07-16,7:10:00 PM,NA,
6461,City,89,Trip Completed,15-07-16,8:12:00 PM,15/07/16,9:12:00 PM
1563,Airport,90,Trip Completed,12-07-16,6:16:00 AM,12/7/2016,7:32:00 AM
2207,Airport,90,Trip Completed,12-07-16,5:56:00 AM,12/7/2016,7:14:00 AM
2879,City,90,Trip Completed,13-07-16,5:59:00 AM,13/07/16,6:50:00 AM
3644,Airport,90,Trip Completed,13-07-16,7:08:00 PM,13/07/16,7:54:00 PM
3996,Airport,90,Trip Completed,13-07-16,11:36:00 PM,14/07/16,12:35:00 AM
4355,City,90,Trip Completed,14-07-16,7:19:00 AM,14/07/16,7:59:00 AM
4464,City,90,Cancelled,14-07-16,8:42:00 AM,NA,
4758,City,90,Trip Completed,14-07-16,3:26:00 PM,14/07/16,4:07:00 PM
5609,City,90,Cancelled,15-07-16,6:15:00 AM,NA,
5848,City,90,Cancelled,15-07-16,9:04:00 AM,NA,
6001,Airport,90,Trip Completed,15-07-16,12:07:00 PM,15/07/16,1:18:00 PM
543,City,91,Cancelled,11-07-16,10:03:00 AM,NA,
1181,Airport,91,Trip Completed,11-07-16,9:04:00 AM,11/7/2016,10:06:00 AM
1297,City,91,Trip Completed,11-07-16,10:22:00 AM,11/7/2016,11:03:00 AM
1429,City,91,Trip Completed,12-07-16,4:41:00 AM,12/7/2016,5:22:00 AM
2104,City,91,Trip Completed,12-07-16,4:07:00 AM,12/7/2016,5:04:00 AM
2736,City,91,Trip Completed,13-07-16,2:43:00 AM,13/07/16,3:54:00 AM
3615,City,91,Trip Completed,13-07-16,6:56:00 PM,13/07/16,7:43:00 PM
4719,Airport,91,Trip Completed,14-07-16,1:43:00 PM,14/07/16,2:46:00 PM
4748,City,91,Trip Completed,14-07-16,3:03:00 PM,14/07/16,4:22:00 PM
870,City,92,Trip Completed,11-07-16,5:57:00 AM,11/7/2016,6:41:00 AM
2124,Airport,92,Trip Completed,12-07-16,4:53:00 AM,12/7/2016,5:31:00 AM
2457,Airport,92,Trip Completed,12-07-16,8:31:00 AM,12/7/2016,9:39:00 AM
2621,City,92,Trip Completed,12-07-16,10:05:00 AM,12/7/2016,10:58:00 AM
2828,City,92,Cancelled,13-07-16,5:20:00 AM,NA,
2993,City,92,Cancelled,13-07-16,7:05:00 AM,NA,
3018,Airport,92,Cancelled,13-07-16,7:27:00 AM,NA,
3168,City,92,Trip Completed,13-07-16,9:12:00 AM,13/07/16,10:08:00 AM
3285,Airport,92,Trip Completed,13-07-16,10:59:00 AM,13/07/16,12:00:00 PM
3315,City,92,Trip Completed,13-07-16,12:09:00 PM,13/07/16,1:19:00 PM
4155,City,92,Cancelled,14-07-16,5:06:00 AM,NA,
5585,City,92,Trip Completed,15-07-16,5:58:00 AM,15/07/16,7:10:00 AM
6235,City,92,Trip Completed,15-07-16,5:47:00 PM,15/07/16,6:20:00 PM
913,Airport,93,Trip Completed,11-07-16,6:18:00 AM,11/7/2016,7:15:00 AM
1852,City,93,Trip Completed,12-07-16,9:43:00 AM,12/7/2016,10:58:00 AM
2552,City,93,Cancelled,12-07-16,9:23:00 AM,NA,
3117,Airport,93,Trip Completed,13-07-16,8:34:00 AM,13/07/16,9:07:00 AM
3392,Airport,93,Trip Completed,13-07-16,2:46:00 PM,13/07/16,3:17:00 PM
3430,Airport,93,Cancelled,13-07-16,4:01:00 PM,NA,
4167,City,93,Cancelled,14-07-16,5:13:00 AM,NA,
4722,City,93,Trip Completed,14-07-16,1:50:00 PM,14/07/16,2:59:00 PM
5508,City,93,Cancelled,15-07-16,5:04:00 AM,NA,
5729,City,93,Cancelled,15-07-16,7:49:00 AM,NA,
202,City,94,Cancelled,11-07-16,6:09:00 AM,NA,
341,City,94,Cancelled,11-07-16,7:46:00 AM,NA,
692,Airport,94,Trip Completed,11-07-16,1:49:00 AM,11/7/2016,2:29:00 AM
1351,Airport,94,Trip Completed,11-07-16,11:44:00 AM,12/7/2016,12:49:00 PM
1800,City,94,Trip Completed,12-07-16,9:09:00 AM,12/7/2016,10:05:00 AM
2434,City,94,Trip Completed,12-07-16,8:16:00 AM,12/7/2016,9:15:00 AM
3049,City,94,Cancelled,13-07-16,7:43:00 AM,NA,
3212,City,94,Trip Completed,13-07-16,9:48:00 AM,13/07/16,10:45:00 AM
3340,City,94,Trip Completed,13-07-16,12:45:00 PM,13/07/16,1:37:00 PM
3598,Airport,94,Trip Completed,13-07-16,6:38:00 PM,13/07/16,7:40:00 PM
6323,Airport,94,Cancelled,15-07-16,6:39:00 PM,NA,
6462,City,94,Cancelled,15-07-16,8:11:00 PM,NA,
53,Airport,95,Trip Completed,11-07-16,3:30:00 AM,11/7/2016,4:22:00 AM
3242,City,95,Cancelled,13-07-16,10:08:00 AM,NA,
3558,Airport,95,Trip Completed,13-07-16,6:14:00 PM,13/07/16,6:51:00 PM
4257,City,95,Trip Completed,14-07-16,6:10:00 AM,14/07/16,7:08:00 AM
4499,City,95,Cancelled,14-07-16,9:01:00 AM,NA,
4869,City,95,Trip Completed,14-07-16,5:49:00 PM,14/07/16,6:20:00 PM
5548,City,95,Trip Completed,15-07-16,5:24:00 AM,15/07/16,6:06:00 AM
5630,Airport,95,Trip Completed,15-07-16,6:32:00 AM,15/07/16,7:14:00 AM
6645,City,95,Trip Completed,15-07-16,10:10:00 PM,15/07/16,11:00:00 PM
156,Airport,96,Trip Completed,11-07-16,5:35:00 AM,11/7/2016,6:40:00 AM
350,City,96,Trip Completed,11-07-16,7:53:00 AM,11/7/2016,8:40:00 AM
976,Airport,96,Trip Completed,11-07-16,6:54:00 AM,11/7/2016,7:48:00 AM
1344,City,96,Trip Completed,11-07-16,11:35:00 AM,12/7/2016,12:39:00 PM
1524,City,96,Trip Completed,12-07-16,5:50:00 AM,12/7/2016,6:59:00 AM
2143,Airport,96,Trip Completed,12-07-16,5:15:00 AM,12/7/2016,5:56:00 AM
2353,City,96,Trip Completed,12-07-16,7:31:00 AM,12/7/2016,8:23:00 AM
3028,Airport,96,Trip Completed,13-07-16,7:28:00 AM,13/07/16,8:14:00 AM
3182,City,96,Cancelled,13-07-16,9:24:00 AM,NA,
3913,Airport,96,Trip Completed,13-07-16,10:14:00 PM,13/07/16,10:56:00 PM
4173,City,96,Cancelled,14-07-16,5:08:00 AM,NA,
4189,City,96,Cancelled,14-07-16,5:25:00 AM,NA,
4274,City,96,Trip Completed,14-07-16,6:18:00 AM,14/07/16,7:27:00 AM
4673,City,96,Trip Completed,14-07-16,12:35:00 PM,14/07/16,1:44:00 PM
6198,Airport,96,Trip Completed,15-07-16,5:23:00 PM,15/07/16,6:11:00 PM
6390,Airport,96,Cancelled,15-07-16,7:19:00 PM,NA,
569,Airport,97,Trip Completed,11-07-16,10:37:00 AM,11/7/2016,11:44:00 AM
1231,City,97,Cancelled,11-07-16,9:34:00 AM,NA,
1589,City,97,Cancelled,12-07-16,6:35:00 AM,NA,
1626,Airport,97,Trip Completed,12-07-16,6:58:00 AM,12/7/2016,7:49:00 AM
1815,City,97,Cancelled,12-07-16,9:20:00 AM,NA,
3505,City,97,Trip Completed,13-07-16,5:37:00 PM,13/07/16,6:22:00 PM
3758,City,97,Trip Completed,13-07-16,8:37:00 PM,13/07/16,9:16:00 PM
4649,City,97,Trip Completed,14-07-16,11:50:00 AM,14/07/16,12:44:00 PM
4745,Airport,97,Trip Completed,14-07-16,3:06:00 PM,14/07/16,4:05:00 PM
5354,Airport,97,Trip Completed,14-07-16,11:07:00 PM,15/07/16,12:01:00 AM
5678,City,97,Cancelled,15-07-16,7:09:00 AM,NA,
5953,City,97,Trip Completed,15-07-16,10:42:00 AM,15/07/16,11:38:00 AM
6577,City,97,Trip Completed,15-07-16,9:19:00 PM,15/07/16,9:48:00 PM
239,City,98,Cancelled,11-07-16,6:25:00 AM,NA,
551,City,98,Cancelled,11-07-16,10:10:00 AM,NA,
1565,Airport,98,Trip Completed,12-07-16,6:21:00 AM,12/7/2016,7:32:00 AM
1973,Airport,98,Trip Completed,12-07-16,12:17:00 PM,12/7/2016,12:47:00 PM
2097,Airport,98,Cancelled,12-07-16,4:03:00 AM,NA,
2363,Airport,98,Trip Completed,12-07-16,7:31:00 AM,12/7/2016,8:32:00 AM
2613,Airport,98,Cancelled,12-07-16,10:06:00 AM,NA,
2994,City,98,Trip Completed,13-07-16,7:15:00 AM,13/07/16,8:12:00 AM
3201,Airport,98,Trip Completed,13-07-16,9:33:00 AM,13/07/16,10:17:00 AM
3511,City,98,Trip Completed,13-07-16,5:38:00 PM,13/07/16,6:54:00 PM
3956,Airport,98,Trip Completed,13-07-16,10:47:00 PM,13/07/16,11:41:00 PM
4359,City,98,Trip Completed,14-07-16,7:27:00 AM,14/07/16,8:03:00 AM
4798,City,98,Trip Completed,14-07-16,4:52:00 PM,14/07/16,5:39:00 PM
5497,City,98,Cancelled,15-07-16,5:00:00 AM,NA,
5668,City,98,Cancelled,15-07-16,7:06:00 AM,NA,
5955,Airport,98,Trip Completed,15-07-16,10:45:00 AM,15/07/16,11:48:00 AM
6117,Airport,98,Trip Completed,15-07-16,3:17:00 PM,15/07/16,4:06:00 PM
6252,City,98,Trip Completed,15-07-16,6:00:00 PM,15/07/16,6:46:00 PM
101,Airport,99,Trip Completed,11-07-16,5:08:00 AM,11/7/2016,6:09:00 AM
351,City,99,Trip Completed,11-07-16,7:53:00 AM,11/7/2016,8:55:00 AM
482,City,99,Cancelled,11-07-16,9:25:00 AM,NA,
544,City,99,Cancelled,11-07-16,10:07:00 AM,NA,
871,City,99,Trip Completed,11-07-16,5:57:00 AM,11/7/2016,6:42:00 AM
1227,Airport,99,Cancelled,11-07-16,9:32:00 AM,NA,
1330,Airport,99,Trip Completed,11-07-16,11:11:00 AM,12/7/2016,12:14:00 PM
1489,City,99,Cancelled,12-07-16,5:21:00 AM,NA,
2588,Airport,99,Cancelled,12-07-16,9:45:00 AM,NA,
3152,City,99,Cancelled,13-07-16,8:57:00 AM,NA,
3227,Airport,99,Trip Completed,13-07-16,9:52:00 AM,13/07/16,10:33:00 AM
4921,City,99,Trip Completed,14-07-16,6:14:00 PM,14/07/16,7:20:00 PM
5373,City,99,Trip Completed,14-07-16,11:42:00 PM,15/07/16,12:17:00 AM
5853,City,99,Cancelled,15-07-16,9:10:00 AM,NA,
6612,Airport,99,Trip Completed,15-07-16,9:49:00 PM,15/07/16,10:28:00 PM
50,City,100,Trip Completed,11-07-16,3:22:00 AM,11/7/2016,3:57:00 AM
102,Airport,100,Trip Completed,11-07-16,5:01:00 AM,11/7/2016,5:38:00 AM
211,City,100,Trip Completed,11-07-16,6:08:00 AM,11/7/2016,6:47:00 AM
510,City,100,Trip Completed,11-07-16,9:40:00 AM,11/7/2016,11:01:00 AM
1548,Airport,100,Trip Completed,12-07-16,6:10:00 AM,12/7/2016,7:12:00 AM
2208,City,100,Trip Completed,12-07-16,5:59:00 AM,12/7/2016,7:00:00 AM
2933,City,100,Cancelled,13-07-16,6:26:00 AM,NA,
4030,City,100,Trip Completed,14-07-16,12:13:00 AM,14/07/16,12:47:00 AM
4370,City,100,Trip Completed,14-07-16,7:36:00 AM,14/07/16,8:16:00 AM
5543,City,100,Cancelled,15-07-16,5:30:00 AM,NA,
5834,Airport,100,Trip Completed,15-07-16,8:54:00 AM,15/07/16,10:05:00 AM
639,City,101,Trip Completed,11-07-16,12:28:00 PM,11/7/2016,12:56:00 PM
1356,City,101,Cancelled,11-07-16,11:42:00 AM,NA,
1403,City,101,Cancelled,12-07-16,2:39:00 AM,NA,
1451,Airport,101,Trip Completed,12-07-16,4:53:00 AM,12/7/2016,5:40:00 AM
2335,City,101,Trip Completed,12-07-16,7:15:00 AM,12/7/2016,8:02:00 AM
2459,Airport,101,Cancelled,12-07-16,8:30:00 AM,NA,
2572,Airport,101,Trip Completed,12-07-16,9:35:00 AM,12/7/2016,10:42:00 AM
3023,City,101,Cancelled,13-07-16,7:27:00 AM,NA,
3326,Airport,101,Trip Completed,13-07-16,12:29:00 PM,13/07/16,1:09:00 PM
3916,City,101,Trip Completed,13-07-16,10:08:00 PM,13/07/16,11:22:00 PM
4444,City,101,Cancelled,14-07-16,8:28:00 AM,NA,
4514,City,101,Trip Completed,14-07-16,9:16:00 AM,14/07/16,10:16:00 AM
6604,City,101,Trip Completed,15-07-16,9:42:00 PM,15/07/16,10:19:00 PM
373,Airport,102,Trip Completed,11-07-16,8:09:00 AM,11/7/2016,9:16:00 AM
1338,Airport,102,Trip Completed,11-07-16,11:23:00 AM,11/7/2016,11:58:00 AM
1733,City,102,Cancelled,12-07-16,8:23:00 AM,NA,
1830,City,102,Trip Completed,12-07-16,9:33:00 AM,12/7/2016,10:43:00 AM
1937,Airport,102,Cancelled,12-07-16,11:26:00 AM,NA,
2274,City,102,Trip Completed,12-07-16,6:33:00 AM,12/7/2016,7:22:00 AM
3224,Airport,102,Trip Completed,13-07-16,9:52:00 AM,13/07/16,10:28:00 AM
5321,City,102,Trip Completed,14-07-16,10:09:00 PM,14/07/16,10:46:00 PM
5520,City,102,Trip Completed,15-07-16,5:17:00 AM,15/07/16,6:01:00 AM
5614,City,102,Cancelled,15-07-16,6:14:00 AM,NA,
5718,City,102,Cancelled,15-07-16,7:39:00 AM,NA,
5842,City,102,Trip Completed,15-07-16,9:04:00 AM,15/07/16,9:53:00 AM
6429,Airport,102,Trip Completed,15-07-16,7:49:00 PM,15/07/16,8:34:00 PM
6704,Airport,102,Trip Completed,15-07-16,10:58:00 PM,15/07/16,11:59:00 PM
334,City,103,Cancelled,11-07-16,7:40:00 AM,NA,
1107,City,103,Cancelled,11-07-16,8:14:00 AM,NA,
2057,Airport,103,Trip Completed,12-07-16,3:02:00 AM,12/7/2016,3:36:00 AM
3033,City,103,Cancelled,13-07-16,7:35:00 AM,NA,
3099,City,103,Cancelled,13-07-16,8:22:00 AM,NA,
3723,Airport,103,Trip Completed,13-07-16,8:03:00 PM,13/07/16,8:57:00 PM
4302,City,103,Cancelled,14-07-16,6:48:00 AM,NA,
4492,City,103,Trip Completed,14-07-16,9:01:00 AM,14/07/16,10:05:00 AM
4829,City,103,Cancelled,14-07-16,5:25:00 PM,NA,
5153,Airport,103,Trip Completed,14-07-16,8:29:00 PM,14/07/16,9:38:00 PM
5854,Airport,103,Cancelled,15-07-16,9:09:00 AM,NA,
6531,City,103,Trip Completed,15-07-16,8:49:00 PM,15/07/16,9:27:00 PM
427,City,104,Cancelled,11-07-16,8:48:00 AM,NA,
521,City,104,Trip Completed,11-07-16,9:48:00 AM,11/7/2016,10:55:00 AM
852,Airport,104,Cancelled,11-07-16,5:48:00 AM,NA,
1850,City,104,Trip Completed,12-07-16,9:45:00 AM,12/7/2016,10:20:00 AM
1931,City,104,Cancelled,12-07-16,11:13:00 AM,NA,
2851,Airport,104,Trip Completed,13-07-16,5:31:00 AM,13/07/16,6:39:00 AM
3292,Airport,104,Cancelled,13-07-16,11:18:00 AM,NA,
5154,Airport,104,Cancelled,14-07-16,8:19:00 PM,NA,
5380,Airport,104,Trip Completed,14-07-16,11:50:00 PM,15/07/16,12:39:00 AM
5627,City,104,Cancelled,15-07-16,6:34:00 AM,NA,
5751,City,104,Cancelled,15-07-16,8:03:00 AM,NA,
5917,Airport,104,Trip Completed,15-07-16,10:04:00 AM,15/07/16,10:54:00 AM
148,Airport,105,Trip Completed,11-07-16,5:36:00 AM,11/7/2016,6:46:00 AM
308,City,105,Cancelled,11-07-16,7:22:00 AM,NA,
1113,City,105,Trip Completed,11-07-16,8:18:00 AM,11/7/2016,8:55:00 AM
1758,Airport,105,Trip Completed,12-07-16,8:44:00 AM,12/7/2016,9:19:00 AM
2395,Airport,105,Trip Completed,12-07-16,7:55:00 AM,12/7/2016,8:50:00 AM
2708,Airport,105,Trip Completed,13-07-16,1:22:00 AM,13/07/16,2:35:00 AM
2890,City,105,Cancelled,13-07-16,5:55:00 AM,NA,
2995,City,105,Trip Completed,13-07-16,7:07:00 AM,13/07/16,8:08:00 AM
3993,City,105,Trip Completed,13-07-16,11:31:00 PM,14/07/16,12:14:00 AM
4245,City,105,Cancelled,14-07-16,5:58:00 AM,NA,
4423,City,105,Cancelled,14-07-16,8:18:00 AM,NA,
4724,City,105,Trip Completed,14-07-16,1:52:00 PM,14/07/16,2:29:00 PM
5144,Airport,105,Trip Completed,14-07-16,8:21:00 PM,14/07/16,9:16:00 PM
5572,City,105,Trip Completed,15-07-16,5:46:00 AM,15/07/16,6:40:00 AM
5740,Airport,105,Trip Completed,15-07-16,7:50:00 AM,15/07/16,8:58:00 AM
5938,City,105,Trip Completed,15-07-16,10:16:00 AM,15/07/16,11:06:00 AM
6299,City,105,Trip Completed,15-07-16,6:25:00 PM,15/07/16,7:07:00 PM
6695,Airport,105,Trip Completed,15-07-16,10:45:00 PM,16/07/16,12:02:00 AM
212,City,106,Cancelled,11-07-16,6:09:00 AM,NA,
507,Airport,106,Trip Completed,11-07-16,9:40:00 AM,11/7/2016,10:38:00 AM
1135,Airport,106,Trip Completed,11-07-16,8:37:00 AM,11/7/2016,9:29:00 AM
1479,City,106,Trip Completed,12-07-16,5:16:00 AM,12/7/2016,5:58:00 AM
3034,City,106,Cancelled,13-07-16,7:39:00 AM,NA,
3275,City,106,Trip Completed,13-07-16,10:39:00 AM,13/07/16,11:39:00 AM
4078,City,106,Trip Completed,14-07-16,2:10:00 AM,14/07/16,3:05:00 AM
4176,Airport,106,Trip Completed,14-07-16,5:18:00 AM,14/07/16,6:01:00 AM
4776,City,106,Trip Completed,14-07-16,4:16:00 PM,14/07/16,5:31:00 PM
4899,Airport,106,Trip Completed,14-07-16,6:02:00 PM,14/07/16,7:01:00 PM
6669,City,106,Cancelled,15-07-16,10:12:00 PM,NA,
35,City,107,Trip Completed,11-07-16,2:36:00 AM,11/7/2016,3:03:00 AM
161,Airport,107,Trip Completed,11-07-16,5:36:00 AM,11/7/2016,6:10:00 AM
252,City,107,Cancelled,11-07-16,6:36:00 AM,NA,
391,City,107,Cancelled,11-07-16,8:24:00 AM,NA,
412,City,107,Cancelled,11-07-16,8:37:00 AM,NA,
831,Airport,107,Trip Completed,11-07-16,5:30:00 AM,11/7/2016,6:19:00 AM
